3334 -4.00000000 -2 -0.00119940
3335 -8.00000000 -2 -0.00359712
3336 -20.00000000 8 -0.00958945
3337 -24.00000000 12 -0.01677651
3338 -16.00000000 4 -0.02156334
3339 -20.00000000 0 -0.02754491
3340 -8.00000000 8 -0.02993116
3341 -4.00000000 -2 -0.03111909
3342 0.00000000 -4 -0.03110978
3343 -8.00000000 -4 -0.03349282
3344 -8.00000000 8 -0.03587444
3345 -20.00000000 16 -0.04184100
3346 -36.00000000 22 -0.05258440
3347 -20.00000000 12 -0.05854241
3348 -12.00000000 12 -0.06210809
3349 -32.00000000 18 -0.07164179
3350 -24.00000000 10 -0.07878245
3351 -20.00000000 4 -0.08472554
3352 -12.00000000 2 -0.08827915
3353 -16.00000000 0 -0.09302326
3354 -12.00000000 2 -0.09657228
3355 -24.00000000 -20 -0.10369487
3356 -36.00000000 -20 -0.11438785
3357 -16.00000000 -14 -0.11911852
3358 -24.00000000 -16 -0.12622804
3359 -16.00000000 -16 -0.13095238
3360 -20.00000000 -12 -0.13686403
3361 -12.00000000 -6 -0.14039262
3362 -32.00000000 2 -0.14986619
3363 -12.00000000 -8 -0.15338882
3364 -24.00000000 -4 -0.16047548
3365 -16.00000000 6 -0.16518122
3366 -8.00000000 0 -0.16750817
3367 -20.00000000 4 -0.17339667
3368 -16.00000000 4 -0.17809439
3369 -8.00000000 2 -0.18041543
3370 -20.00000000 -4 -0.18629487
3371 0.00000000 -4 -0.18623962
3372 -16.00000000 -4 -0.19092796
3373 -28.00000000 -12 -0.19917012
3374 -16.00000000 -2 -0.20385185
3375 -20.00000000 2 -0.20971564
3376 -8.00000000 2 -0.21202251
3377 -24.00000000 22 -0.21906454
3378 0.00000000 2 -0.21899970
3379 -8.00000000 2 -0.22130178
3380 -16.00000000 10 -0.22596865
3381 -8.00000000 6 -0.22826730
3382 -24.00000000 10 -0.23529412
3383 -16.00000000 10 -0.23995272
3384 -16.00000000 16 -0.24460857
3385 -16.00000000 10 -0.24926167
3386 -8.00000000 6 -0.25155004
3387 8.00000000 -2 -0.24911452
3388 -8.00000000 -6 -0.25140159
3389 -8.00000000 -2 -0.25368732
3390 -28.00000000 -16 -0.26186965
3391 -20.00000000 -8 -0.26768868
3392 -16.00000000 4 -0.27232538
3393 -24.00000000 20 -0.27931644
3394 -20.00000000 18 -0.28512518
3395 -12.00000000 14 -0.28857479
3396 -24.00000000 16 -0.29555490
3397 -16.00000000 14 -0.30017657
3398 -12.00000000 14 -0.30361871
3399 -16.00000000 20 -0.30823529
3400 -8.00000000 8 -0.31049691
3401 -4.00000000 14 -0.31158142
3402 -24.00000000 10 -0.31854246
3403 -8.00000000 8 -0.32079906
3404 -24.00000000 4 -0.32775330
3405 -12.00000000 8 -0.33118027
3406 -8.00000000 -12 -0.33343117
3407 -16.00000000 -14 -0.33802817
3408 -28.00000000 -14 -0.34614256
3409 -12.00000000 -8 -0.34956012
3410 4.00000000 0 -0.34828496
3411 -8.00000000 12 -0.35052755
3412 -12.00000000 6 -0.35394081
3413 -12.00000000 14 -0.35735208
3414 -24.00000000 6 -0.36427526
3415 -8.00000000 10 -0.36651054
3416 -8.00000000 -2 -0.36874451
3417 -12.00000000 -4 -0.37214745
3418 -24.00000000 -8 -0.37905820
3419 -4.00000000 -2 -0.38011696
3420 -20.00000000 2 -0.38585209
3421 -4.00000000 6 -0.38690824
3422 -24.00000000 4 -0.39380660
3423 -20.00000000 10 -0.39953271
3424 -48.00000000 28 -0.41343066
3425 -28.00000000 24 -0.42148278
3426 -16.00000000 8 -0.42602860
3427 -16.00000000 14 -0.43057176
3428 -16.00000000 16 -0.43511228
3429 -20.00000000 12 -0.44081633
3430 -20.00000000 10 -0.44651705
3431 -20.00000000 8 -0.45221445
3432 -16.00000000 2 -0.45674337
3433 0.00000000 0 -0.45661037
3434 -4.00000000 4 -0.45764192
3435 12.00000000 4 -0.45401630
3436 0.00000000 -2 -0.45388420
3437 -16.00000000 2 -0.45840605
3438 -4.00000000 -4 -0.45943588
3439 -24.00000000 -18 -0.46627907
3440 -24.00000000 -18 -0.47311828
3441 -24.00000000 0 -0.47995352
3442 -16.00000000 -18 -0.48446123
3443 -28.00000000 -20 -0.49245064
3444 -16.00000000 -10 -0.49695210
3445 -12.00000000 -14 -0.50029019
3446 -20.00000000 -16 -0.50594720
3447 -16.00000000 -10 -0.51044084
3448 -8.00000000 -16 -0.51261235
3449 -20.00000000 12 -0.51826087
3450 -24.00000000 -4 -0.52506520
3451 -4.00000000 2 -0.52607184
3452 -8.00000000 -8 -0.52823632
3453 -20.00000000 0 -0.53387377
3454 -16.00000000 6 -0.53835022
