3334 -14280.00000000 86 -4.28185907
3335 -14320.00000000 22 -8.57314149
3336 -13792.00000000 94 -12.70362601
3337 -13456.00000000 -86 -16.73097663
3338 -13600.00000000 10 -20.79904163
3339 -13272.00000000 -144 -24.76646707
3340 -14232.00000000 244 -29.01885663
3341 -14456.00000000 308 -33.33572711
3342 -13600.00000000 364 -37.39395752
3343 -14400.00000000 134 -41.68899522
3344 -13952.00000000 170 -45.84753363
3345 -13528.00000000 100 -49.87686790
3346 -14616.00000000 212 -54.22886167
3347 -13768.00000000 -36 -58.32497013
3348 -14288.00000000 86 -62.57390266
3349 -13840.00000000 168 -66.68656716
3350 -14264.00000000 190 -70.92330648
3351 -14120.00000000 494 -75.11455847
3352 -13928.00000000 474 -79.24604831
3353 -14376.00000000 306 -83.50864639
3354 -14888.00000000 376 -87.92131148
3355 -14528.00000000 -44 -92.22407628
3356 -14016.00000000 18 -96.37176050
3357 -14144.00000000 -322 -100.55509232
3358 -14192.00000000 -462 -104.75022328
3359 -14176.00000000 -202 -108.93809524
3360 -14488.00000000 -468 -113.21630467
3361 -14176.00000000 -326 -117.39916716
3362 -14384.00000000 -142 -121.64139161
3363 -13856.00000000 -4 -125.72413793
3364 -14096.00000000 -36 -129.87578009
3365 -14280.00000000 -238 -134.07961973
3366 -14000.00000000 48 -138.19780220
3367 -14240.00000000 16 -142.38479810
3368 -15072.00000000 -148 -146.81626595
3369 -14712.00000000 74 -151.13827893
3370 -14128.00000000 212 -155.28448532
3371 -14144.00000000 270 -159.43297746
3372 -14368.00000000 -76 -163.64541951
3373 -13880.00000000 266 -167.71072910
3374 -14040.00000000 122 -171.82103704
3375 -14168.00000000 -142 -175.96682464
3376 -14232.00000000 -154 -180.12910868
3377 -13872.00000000 -286 -184.18235642
3378 -14048.00000000 -242 -188.28529151
3379 -13704.00000000 -402 -192.28402367
3380 -14312.00000000 -250 -196.46021887
3381 -14704.00000000 -2 -200.74985216
3382 -14336.00000000 -102 -204.92817026
3383 -14552.00000000 -108 -209.16784870
3384 -14696.00000000 -214 -213.44756278
3385 -14104.00000000 -240 -217.54991140
3386 -12992.00000000 -44 -221.32152347
3387 -14104.00000000 134 -225.41912633
3388 -13208.00000000 -146 -229.24992623
3389 -14400.00000000 30 -233.43008850
3390 -13192.00000000 6 -237.25154822
3391 -13688.00000000 -138 -241.21698113
3392 -14056.00000000 -150 -245.28853522
3393 -13648.00000000 22 -249.23747790
3394 -13856.00000000 -156 -253.24536082
3395 -13552.00000000 -148 -257.16136631
3396 -14112.00000000 -404 -261.23991757
3397 -14320.00000000 -370 -265.37728075
3398 -14440.00000000 -560 -269.54751397
3399 -13384.00000000 -142 -273.40470588
3400 -14032.00000000 -208 -277.45016172
3401 -13328.00000000 -110 -281.28630218
3402 -13720.00000000 234 -285.23538055
3403 -14224.00000000 328 -289.33019976
3404 -14440.00000000 224 -293.48604993
3405 -13824.00000000 172 -297.45860247
3406 -13704.00000000 148 -301.39360141
3407 -13744.00000000 -46 -305.33802817
3408 -13376.00000000 78 -309.17219126
3409 -14480.00000000 80 -313.32785924
3410 -14000.00000000 346 -317.34036939
3411 -13496.00000000 298 -321.20281360
3412 -13968.00000000 -66 -325.20128919
3413 -14112.00000000 84 -329.23960164
3414 -14288.00000000 158 -333.32708638
3415 -13568.00000000 102 -337.20140515
3416 -14480.00000000 312 -341.34035704
3417 -14600.00000000 26 -345.51199532
3418 -14024.00000000 100 -349.51272302
3419 -13976.00000000 -124 -353.49707602
3420 -14424.00000000 -120 -357.61005554
3421 -14296.00000000 234 -361.68322618
3422 -14416.00000000 132 -365.78907391
3423 -13752.00000000 142 -369.69859813
3424 -13656.00000000 14 -373.57781022
3425 -13960.00000000 -116 -377.54349095
3426 -14128.00000000 -198 -381.55587978
3427 -14640.00000000 -226 -385.71528588
3428 -13600.00000000 -160 -389.56897055
3429 -13920.00000000 70 -393.51370262
3430 -14304.00000000 30 -397.56805596
3431 -13976.00000000 8 -401.52447552
3432 -14000.00000000 50 -405.48558112
3433 -14592.00000000 514 -409.61677344
3434 -13848.00000000 528 -413.52896652
3435 -13528.00000000 430 -417.34575087
3436 -14080.00000000 264 -421.32091941
3437 -14800.00000000 208 -425.50319953
3438 -14264.00000000 -172 -429.52718814
3439 -13520.00000000 -100 -433.33255814
3440 -13912.00000000 108 -437.24963673
3441 -13656.00000000 76 -441.09006392
3442 -14024.00000000 -100 -445.03514377
3443 -14520.00000000 -44 -449.12195122
3444 -13432.00000000 -380 -452.89056604
3445 -13920.00000000 -72 -456.79860708
3446 -14520.00000000 -140 -460.87844502
3447 -14424.00000000 126 -464.92807425
3448 -13592.00000000 286 -468.73412583
3449 -14536.00000000 306 -472.81159420
3450 -14088.00000000 316 -476.75688206
3451 -13456.00000000 422 -480.51680185
3452 -13200.00000000 284 -484.20040544
3453 -13616.00000000 -270 -488.00231616
3454 -13584.00000000 -354 -491.79276411
3455 -14432.00000000 -352 -495.82638889
3456 -14448.00000000 32 -499.86230836
3457 -14488.00000000 12 -503.90746096
3458 -14824.00000000 -184 -508.04741255
3459 -14040.00000000 -222 -511.95838150
3460 -13936.00000000 -78 -515.83704132
3461 -13728.00000000 116 -519.65337955
3462 -13720.00000000 172 -523.46520358
3463 -13768.00000000 330 -527.28868360
3464 -14080.00000000 234 -531.20000000
3465 -13864.00000000 262 -535.04673976
3466 -13184.00000000 2 -538.69512547
3467 -14112.00000000 146 -542.60899654
3468 -14944.00000000 542 -546.76044970
3469 -14600.00000000 498 -550.81037464
3470 -13960.00000000 678 -554.67358110
3471 -15000.00000000 356 -558.83410138
3472 -14304.00000000 6 -562.79182263
3473 -14296.00000000 -232 -566.74496258
3474 -13384.00000000 -24 -570.43338129
3475 -14320.00000000 -10 -574.38895282
3476 -14040.00000000 146 -578.26171987
3477 -13672.00000000 206 -582.02645198
3478 -13760.00000000 320 -585.81431446
3479 -13912.00000000 134 -589.64367816
3480 -13664.00000000 156 -593.39959782
3481 -13560.00000000 -2 -597.12349225
3482 -13896.00000000 -86 -600.94171691
3483 -13752.00000000 -18 -604.71641791
3484 -13472.00000000 -210 -608.40860832
3485 -13200.00000000 -86 -612.02065404
3486 -14040.00000000 196 -615.87152280
3487 -13496.00000000 366 -619.56422018
3488 -14000.00000000 146 -623.39925480
3489 -14056.00000000 -46 -627.24813754
3490 -13568.00000000 -206 -630.95502721
3491 -13392.00000000 -98 -634.60939290
3492 -13528.00000000 -106 -638.30060120
3493 -14032.00000000 -212 -642.13394390
3494 -13760.00000000 54 -645.88726753
3495 -14640.00000000 -128 -649.89016018
3496 -14176.00000000 214 -653.75807835
3497 -13328.00000000 90 -657.38136078
3498 -14448.00000000 128 -661.32266362
3499 -14168.00000000 130 -665.18171429
3500 -14384.00000000 -48 -669.10025707
3501 -14976.00000000 -22 -673.18560822
3502 -14736.00000000 -114 -677.20011419
3503 -13960.00000000 -484 -680.99086758
3504 -14040.00000000 -566 -684.80228245
3505 -14424.00000000 -266 -688.72104963
3506 -13736.00000000 -162 -692.44140291
3507 -14304.00000000 58 -696.32155074
3508 -14336.00000000 250 -700.20860644
3509 -13248.00000000 36 -703.78347578
3510 -13824.00000000 16 -707.52036457
3511 -14336.00000000 -236 -711.40091116
3512 -14488.00000000 -304 -715.32251637
3513 -14296.00000000 -250 -719.18725100
3514 -14296.00000000 24 -723.04978663
3515 -14312.00000000 -120 -726.91467577
3516 -14296.00000000 76 -730.77281774
3517 -13312.00000000 316 -734.34906197
3518 -13256.00000000 -24 -737.90736005
3519 -13544.00000000 256 -741.54545455
3520 -13784.00000000 -120 -745.24964499
3521 -14136.00000000 10 -749.05167518
3522 -13544.00000000 308 -752.68350837
3523 -13432.00000000 124 -756.28149830
3524 -14544.00000000 70 -760.19290780
3525 -14296.00000000 84 -764.03176404
3526 -14352.00000000 -70 -767.88432095
3527 -14424.00000000 22 -771.75510204
3528 -14552.00000000 -172 -775.65996033
3529 -14184.00000000 74 -779.45835694
3530 -14488.00000000 136 -783.34069669
3531 -14096.00000000 -134 -787.10985277
3532 -14496.00000000 210 -790.99009341
3533 -14136.00000000 236 -794.76627051
3534 -13624.00000000 648 -798.39547383
3535 -14384.00000000 440 -802.23755656
3536 -14168.00000000 362 -806.01639808
3537 -13576.00000000 252 -809.62577728
3538 -14960.00000000 -50 -813.62418762
3539 -14248.00000000 140 -817.41920904
3540 -13800.00000000 178 -821.08556905
3541 -14200.00000000 88 -824.86278938
3542 -14000.00000000 434 -828.58142817
3543 -14336.00000000 274 -832.39277652
3544 -13568.00000000 202 -835.98533145
3545 -14088.00000000 518 -839.72250423
3546 -14680.00000000 226 -843.62447138
3547 -14584.00000000 94 -847.49718151
3548 -14800.00000000 90 -851.42857143
3549 -13592.00000000 90 -855.01746479
3550 -13104.00000000 -166 -858.46691073
3551 -14216.00000000 40 -862.22747748
