3334 -2048.00000000 -1024 -0.61409295
3335 -2048.00000000 -1024 -1.22781775
3336 -2048.00000000 -1024 -1.84117471
3337 -2040.00000000 -1022 -2.45176753
3338 -2048.00000000 -1024 -3.06439054
3339 -2048.00000000 -1024 -3.67664671
3340 -2048.00000000 -1024 -4.28853637
3341 -2048.00000000 -1024 -4.90005984
3342 -2048.00000000 -1024 -5.51121747
3343 -2048.00000000 -1024 -6.12200957
3344 -2048.00000000 -1024 -6.73243647
3345 -2048.00000000 -1024 -7.34249851
3346 -2048.00000000 -1024 -7.95219600
3347 -2048.00000000 -1024 -8.56152927
3348 -2048.00000000 -1024 -9.17049866
3349 -2048.00000000 -1024 -9.77910448
3350 -2048.00000000 -1024 -10.38734706
3351 -2048.00000000 -1024 -10.99522673
3352 -2040.00000000 -1022 -11.60035789
3353 -2048.00000000 -1024 -12.20751342
3354 -2048.00000000 -1024 -12.81430700
3355 -2048.00000000 -1024 -13.42073897
3356 -2048.00000000 -1024 -14.02680965
3357 -2048.00000000 -1024 -14.63251936
3358 -2048.00000000 -1024 -15.23786841
3359 -2040.00000000 -1022 -15.84047619
3360 -2048.00000000 -1024 -16.44510562
3361 -2040.00000000 -1022 -17.04699584
3362 -2032.00000000 -1020 -17.64614927
3363 -2040.00000000 -1022 -18.24732461
3364 -2048.00000000 -1024 -18.85052006
3365 -2048.00000000 -1024 -19.45335710
3366 -2040.00000000 -1022 -20.05346005
3367 -2048.00000000 -1024 -20.65558195
3368 -2048.00000000 -1024 -21.25734639
3369 -2048.00000000 -1024 -21.85875371
3370 -2048.00000000 -1024 -22.45980421
3371 -2048.00000000 -1024 -23.06049822
3372 -2048.00000000 -1024 -23.66083605
3373 -2048.00000000 -1024 -24.26081802
3374 -2048.00000000 -1024 -24.86044444
3375 -2040.00000000 -1022 -25.45734597
3376 -2032.00000000 -1020 -26.05152502
3377 -2032.00000000 -1020 -26.64535228
3378 -2032.00000000 -1020 -27.23882806
3379 -2040.00000000 -1022 -27.83431953
3380 -2040.00000000 -1022 -28.42945874
3381 -2048.00000000 -1024 -29.02661147
3382 -2048.00000000 -1024 -29.62341117
3383 -2048.00000000 -1024 -30.21985816
3384 -2048.00000000 -1024 -30.81595273
3385 -2048.00000000 -1024 -31.41169522
3386 -2048.00000000 -1024 -32.00708592
3387 -2048.00000000 -1024 -32.60212515
3388 -2036.00000000 -1020 -33.19327235
3389 -2048.00000000 -1024 -33.78761062
3390 -2048.00000000 -1024 -34.38159835
3391 -2040.00000000 -1022 -34.97287736
3392 -2040.00000000 -1022 -35.56380784
3393 -2048.00000000 -1024 -36.15674720
3394 -2040.00000000 -1022 -36.74698085
3395 -2048.00000000 -1024 -37.33922261
3396 -2048.00000000 -1024 -37.93111569
3397 -2048.00000000 -1024 -38.52266039
3398 -2040.00000000 -1022 -39.11150338
3399 -2048.00000000 -1024 -39.70235294
3400 -2048.00000000 -1024 -40.29285504
3401 -2048.00000000 -1024 -40.88300999
3402 -2048.00000000 -1024 -41.47281810
3403 -2048.00000000 -1024 -42.06227967
3404 -2048.00000000 -1024 -42.65139501
3405 -2040.00000000 -1022 -43.23781562
3406 -2040.00000000 -1022 -43.82389199
3407 -2032.00000000 -1020 -44.40727700
3408 -2040.00000000 -1022 -44.99266647
3409 -2032.00000000 -1020 -45.57536657
