3334 -1548.00000000 -784 -0.46416792
3335 -1532.00000000 -804 -0.92326139
3336 -1552.00000000 -808 -1.38807312
3337 -1524.00000000 -766 -1.84421809
3338 -1508.00000000 -784 -2.29529799
3339 -1480.00000000 -770 -2.73772455
3340 -1536.00000000 -748 -3.19664771
3341 -1532.00000000 -756 -3.65409934
3342 -1504.00000000 -740 -4.10290159
3343 -1516.00000000 -758 -4.55502392
3344 -1532.00000000 -744 -5.01165919
3345 -1588.00000000 -776 -5.48475792
3346 -1536.00000000 -762 -5.94203765
3347 -1504.00000000 -756 -6.38948626
3348 -1548.00000000 -778 -6.84980591
3349 -1464.00000000 -754 -7.28477612
3350 -1428.00000000 -742 -7.70874366
3351 -1468.00000000 -736 -8.14439141
3352 -1428.00000000 -732 -8.56784969
3353 -1520.00000000 -776 -9.01848539
3354 -1520.00000000 -782 -9.46885246
3355 -1488.00000000 -770 -9.90941597
3356 -1452.00000000 -762 -10.33899315
3357 -1448.00000000 -750 -10.76712329
3358 -1516.00000000 -734 -11.21524263
3359 -1484.00000000 -708 -11.65357143
3360 -1404.00000000 -654 -12.06783695
3361 -1396.00000000 -644 -12.47947650
3362 -1400.00000000 -638 -12.89206066
3363 -1368.00000000 -624 -13.29488704
3364 -1296.00000000 -596 -13.67607727
3365 -1256.00000000 -532 -14.04515746
3366 -1356.00000000 -560 -14.44371844
3367 -1376.00000000 -598 -14.84798100
3368 -1324.00000000 -624 -15.23656871
3369 -1376.00000000 -596 -15.64035608
3370 -1436.00000000 -614 -16.06170276
3371 -1340.00000000 -592 -16.45432977
3372 -1420.00000000 -592 -16.87044174
3373 -1488.00000000 -606 -17.30646117
3374 -1420.00000000 -616 -17.72207407
3375 -1392.00000000 -626 -18.12914692
3376 -1340.00000000 -598 -18.52058040
3377 -1376.00000000 -584 -18.92243931
3378 -1368.00000000 -534 -19.32169281
3379 -1404.00000000 -488 -19.73136095
3380 -1380.00000000 -492 -20.13368826
3381 -1452.00000000 -498 -20.55706682
3382 -1456.00000000 -540 -20.98137748
3383 -1468.00000000 -542 -21.40898345
3384 -1516.00000000 -596 -21.85051699
3385 -1504.00000000 -630 -22.28824572
3386 -1496.00000000 -632 -22.72335400
3387 -1468.00000000 -646 -23.14994097
3388 -1504.00000000 -634 -23.58689879
3389 -1536.00000000 -670 -24.03303835
3390 -1544.00000000 -678 -24.48127396
3391 -1604.00000000 -688 -24.94693396
3392 -1568.00000000 -648 -25.40170940
3393 -1488.00000000 -632 -25.83264585
3394 -1504.00000000 -630 -26.26804124
3395 -1492.00000000 -646 -26.69964664
3396 -1496.00000000 -668 -27.13217545
3397 -1476.00000000 -628 -27.55856386
3398 -1452.00000000 -630 -27.97764048
3399 -1388.00000000 -578 -28.37764706
3400 -1340.00000000 -554 -28.76330491
3401 -1372.00000000 -560 -29.15814227
3402 -1320.00000000 -550 -29.53746694
3403 -1408.00000000 -566 -29.94242068
3404 -1404.00000000 -538 -30.34596182
3405 -1412.00000000 -520 -30.75161480
3406 -1380.00000000 -514 -31.14763722
3407 -1388.00000000 -444 -31.54577465
3408 -1284.00000000 -446 -31.91317102
3409 -1376.00000000 -484 -32.30733138
3410 -1372.00000000 -464 -32.70008795
3411 -1444.00000000 -516 -33.11371630
3412 -1436.00000000 -504 -33.52475828
3413 -1448.00000000 -512 -33.93907440
3414 -1472.00000000 -516 -34.36017570
3415 -1500.00000000 -570 -34.78922717
3416 -1528.00000000 -544 -35.22622183
3417 -1464.00000000 -534 -35.64423640
3418 -1540.00000000 -582 -36.08423516
3419 -1524.00000000 -638 -36.51929825
3420 -1496.00000000 -616 -36.94592224
