3334 -47544.00000000 11176 -14.25607196
3335 -47136.00000000 11082 -28.38129496
3336 -47400.00000000 11072 -42.57716512
3337 -46568.00000000 10966 -56.51527861
3338 -47264.00000000 11080 -70.65348907
3339 -47512.00000000 11070 -84.85748503
3340 -47400.00000000 10950 -99.01945525
3341 -46960.00000000 10768 -113.04129264
3342 -46648.00000000 10802 -126.96141191
3343 -46488.00000000 10806 -140.82535885
3344 -46136.00000000 10772 -154.57578475
3345 -45880.00000000 10620 -168.24148237
3346 -47040.00000000 10766 -182.24559307
3347 -46312.00000000 10560 -196.02389486
3348 -46072.00000000 10464 -209.72230517
3349 -46288.00000000 10540 -223.47701493
3350 -46464.00000000 10454 -237.27603700
3351 -46184.00000000 10478 -250.98329356
3352 -46912.00000000 10542 -264.89949299
3353 -47200.00000000 10550 -278.89326178
3354 -46616.00000000 10438 -292.70461997
3355 -46832.00000000 10454 -306.57210965
3356 -46504.00000000 10440 -320.33363122
3357 -47120.00000000 10356 -334.27039905
3358 -46696.00000000 10312 -348.07264067
3359 -45688.00000000 10254 -361.56666667
3360 -45936.00000000 10232 -375.12645046
3361 -45760.00000000 10096 -388.62581797
3362 -46304.00000000 10106 -402.27891763
3363 -46328.00000000 10108 -415.93103448
3364 -46216.00000000 10154 -429.54175334
3365 -46448.00000000 10290 -443.21330957
3366 -46320.00000000 10196 -456.83872884
3367 -46864.00000000 10284 -470.61757720
3368 -46864.00000000 10168 -484.38824577
3369 -46416.00000000 10078 -498.01780415
3370 -46288.00000000 10204 -511.60130525
3371 -46200.00000000 10156 -525.15065243
3372 -46240.00000000 10094 -538.70382449
3373 -45872.00000000 10148 -552.13989330
3374 -46264.00000000 10164 -565.68414815
3375 -46080.00000000 10324 -579.16587678
3376 -46168.00000000 10424 -592.66567960
3377 -45880.00000000 10440 -606.07223209
3378 -46584.00000000 10514 -619.67919503
3379 -46976.00000000 10586 -633.39408284
3380 -47176.00000000 10628 -647.16001183
3381 -46336.00000000 10474 -660.66942637
3382 -46240.00000000 10562 -674.14247709
3383 -46416.00000000 10548 -687.65957447
3384 -46128.00000000 10416 -701.08360414
3385 -46096.00000000 10386 -714.49025399
3386 -46448.00000000 10566 -727.99291408
3387 -46304.00000000 10652 -741.44510035
3388 -46896.00000000 10624 -755.06403069
3389 -46632.00000000 10544 -768.59705015
3390 -46296.00000000 10544 -782.02300206
3391 -45352.00000000 10404 -795.16273585
3392 -45528.00000000 10298 -808.34659593
