34 -48.00000000 -28 -1.37142857
35 -64.00000000 -34 -3.11111111
36 -56.00000000 -32 -4.54054054
37 -44.00000000 -28 -5.57894737
38 -52.00000000 -30 -6.76923077
39 -52.00000000 -28 -7.90000000
40 -64.00000000 -34 -9.26829268
41 -56.00000000 -32 -10.38095238
42 -48.00000000 -30 -11.25581395
43 -56.00000000 -32 -12.27272727
44 -48.00000000 -30 -13.06666667
45 -60.00000000 -32 -14.08695652
46 -72.00000000 -36 -15.31914894
47 -72.00000000 -36 -16.50000000
48 -64.00000000 -34 -17.46938776
49 -44.00000000 -28 -18.00000000
50 -52.00000000 -30 -18.66666667
51 -56.00000000 -30 -19.38461538
52 -56.00000000 -28 -20.07547170
53 -64.00000000 -34 -20.88888889
54 -72.00000000 -36 -21.81818182
55 -56.00000000 -32 -22.42857143
56 -52.00000000 -30 -22.94736842
57 -48.00000000 -30 -23.37931034
58 -64.00000000 -34 -24.06779661
59 -64.00000000 -34 -24.73333333
60 -64.00000000 -34 -25.37704918
61 -60.00000000 -32 -25.93548387
62 -64.00000000 -34 -26.53968254
63 -72.00000000 -36 -27.25000000
64 -72.00000000 -36 -27.93846154
65 -72.00000000 -36 -28.60606061
66 -72.00000000 -36 -29.25373134
67 -64.00000000 -34 -29.76470588
68 -72.00000000 -36 -30.37681159
69 -60.00000000 -32 -30.80000000
70 -64.00000000 -34 -31.26760563
71 -72.00000000 -36 -31.83333333
72 -72.00000000 -36 -32.38356164
73 -72.00000000 -36 -32.91891892
74 -72.00000000 -36 -33.44000000
75 -72.00000000 -36 -33.94736842
76 -64.00000000 -34 -34.33766234
77 -72.00000000 -36 -34.82051282
78 -72.00000000 -36 -35.29113924
79 -60.00000000 -32 -35.60000000
80 -60.00000000 -32 -35.90123457
81 -64.00000000 -34 -36.24390244
82 -72.00000000 -36 -36.67469880
83 -60.00000000 -32 -36.95238095
84 -56.00000000 -32 -37.17647059
85 -48.00000000 -30 -37.30232558
86 -56.00000000 -32 -37.51724138
87 -64.00000000 -34 -37.81818182
88 -64.00000000 -34 -38.11235955
89 -64.00000000 -34 -38.40000000
90 -56.00000000 -32 -38.59340659
91 -64.00000000 -34 -38.86956522
92 -64.00000000 -34 -39.13978495
93 -64.00000000 -34 -39.40425532
94 -72.00000000 -36 -39.74736842
95 -72.00000000 -36 -40.08333333
96 -72.00000000 -36 -40.41237113
97 -72.00000000 -36 -40.73469388
98 -72.00000000 -36 -41.05050505
99 -64.00000000 -34 -41.28000000
